Code;Name;Role;OVA;POT;Championship;Country;Team;ID;Height;Weight;Foot;Role2;Role3;LChampionship;LC'ship Code;LTeam
GHA;Donsah G.;CC;75;81;Italian Serie A;Italy;Bologna;221695;176;80;Right;;;;;
BRA;Gabriel Boschilia;COC;75;81;French Ligue 1;France;AS Monaco;221701;172;63;Left;ES;AD;;;
COL;Morelos A.;ATT;75;84;Scottish Premiership;Scotland;Rangers FC;221714;177;79;Right;;;;;
URU;Olaza L.;TS;75;80;Spain Primera Division;Spain;RC Celta;221832;175;68;Left;;;;;
KVX;Zeneli A.;ES;75;79;French Ligue 1;France;Stade de Reims;221919;176;72;Right;ED;;;;
ENG;Roberts P.;ED;74;82;English Premier League;England;Norwich City;221982;170;66;Left;ATT;;English Premier League;England;Manchester City
MEX;Lozano H.;AD;82;86;Holland Eredivisie;Netherlands;PSV;221992;175;70;Right;AS;;;;
GER;Weigl J.;CDC;80;84;German 1. Bundesliga;Germany;Borussia Dortmund;222028;186;72;Right;DC;;;;
ARG;Boyé L.;ES;73;81;English League Championship;England_2;Reading;222041;183;80;Right;ATT;COC;Italian Serie A;Italy;Torino
ITA;Locatelli M.;CDC;76;84;Italian Serie A;Italy;Sassuolo;222077;186;75;Right;CC;;;;
USA;Long A.;DC;75;80;USA Major League Soccer;Usa;New York Red Bulls;222123;185;86;Right;;;;;
SVK;Duda O.;COC;77;83;German 1. Bundesliga;Germany;Hertha BSC;222148;181;75;Right;CC;;;;
MLI;Koné Y.;TS;75;82;French Ligue 1;France;Olympique Lyonnais;222160;174;71;Left;;;;;
GER;Klostermann L.;TD;79;85;German 1. Bundesliga;Germany;RB Leipzig;222331;189;83;Right;TS;;;;
SUI;Ajeti A.;ATT;74;82;English Premier League;England;West Ham United;222352;183;78;Right;;;;;
SUI;Embolo B.;ATT;76;85;German 1. Bundesliga;Germany;Borussia Mönchengladbach;222357;185;86;Right;AD;;;;
RUS;Miranchuk A.;COC;77;85;Russian Premier League;Russia;Lokomotiv Moscow;222368;183;72;Right;ED;;;;
ENG;Winks H.;CC;80;86;English Premier League;England;Tottenham Hotspur;222400;176;74;Right;CDC;;;;
ARG;Komar J.;DC;72;82;Argentina Primera Division;Argentina;Club Atlético Talleres;222428;189;82;Right;;;;;
ARG;Cubas A.;CC;74;81;Argentina Primera Division;Argentina;Club Atlético Talleres;222429;169;60;Right;CDC;;;;
GER;Sané L.;AS;86;92;English Premier League;England;Manchester City;222492;183;75;Left;;;;;
GER;Friedrich M.;DC;73;81;German 1. Bundesliga;Germany;1. FC Union Berlin;222493;192;81;Right;;;;;
BEL;Castagne T.;ES;76;85;Italian Serie A;Italy;Atalanta;222501;185;80;Right;ED;TD;;;
ESP;Dani Ceballos;CC;81;87;English Premier League;England;Arsenal;222509;179;70;Right;ES;CDC;Spain Primera Division;Spain;Real Madrid
ARG;Unsain E.;POR;73;81;Argentina Primera Division;Argentina;Defensa y Justicia;222511;188;83;Right;;;;;
NED;Karsdorp R.;TD;75;80;Holland Eredivisie;Netherlands;Feyenoord;222558;184;80;Right;;;Italian Serie A;Italy;Roma
COL;Tello A.;CC;71;81;Italian Serie B;Italy_2;Benevento;222573;181;80;Right;TD;;;;
NOR;Ødegaard M.;AD;78;85;Spain Primera Division;Spain;Real Sociedad;222665;178;68;Left;COC;CC;Spain Primera Division;Spain;Real Madrid
BRA;Marcos Guilherme;ED;75;81;Saudi Abdul L. Jameel League;Arabia;Al Wehda;222707;170;58;Right;ES;;;;
BRA;Petros;CDC;79;79;Saudi Abdul L. Jameel League;Arabia;Al Nassr;222709;181;77;Right;CC;;;;
BRA;Otávio;CDC;76;79;French Ligue 1;France;FC Girondins de Bordeaux;222715;176;73;Right;;;;;
ESP;Jony;ES;80;80;Italian Serie A;Italy;Lazio;222943;179;76;Left;;;;;
ZIM;Nakamba M.;CDC;76;80;English Premier League;England;Aston Villa;222994;176;76;Left;CC;;;;
TUR;Şahiner O.;ED;75;75;Turkish Super Lig;Turkey;Atiker Konyaspor;223017;175;70;Right;ES;TS;;;
ESP;Jorge Meré;DC;77;85;German 1. Bundesliga;Germany;1. FC Köln;223033;182;80;Right;;;;;
ECU;Mena A.;AD;76;76;Mexican Liga MX;Mexico;Club León;223053;168;71;Left;ED;COC;;;
RUS;Kuzyaev D.;CC;77;80;;;;223058;182;74;Right;CDC;ED;;;
ARG;Cervi F.;ES;76;79;Portuguese Liga ZON SAGRES;Portugal;SL Benfica;223061;165;62;Left;;;;;
POL;Piątek K.;ATT;80;86;Italian Serie A;Italy;Milan;223113;183;77;Right;;;;;
FRA;Briançon A.;DC;76;79;French Ligue 1;France;Nîmes Olympique;223138;185;79;Right;;;;;
TUR;Ünal E.;ATT;77;84;Spain Primera Division;Spain;Real Valladolid CF;223197;185;75;Right;;;Spain Primera Division;Spain;Villarreal CF
IRQ;Adnan A.;TS;75;76;USA Major League Soccer;Usa;Vancouver Whitecaps FC;223198;185;70;Left;ASA;ES;;;
ARG;Fernández B.;ATT;77;81;USA Major League Soccer;Usa;Portland Timbers;223245;175;70;Right;ED;;;;
CHI;Arias G.;POR;78;78;Argentina Primera Division;Argentina;Racing Club;223249;187;91;Right;;;;;
CRO;Pašalić M.;CC;77;84;Italian Serie A;Italy;Atalanta;223273;188;82;Right;COC;;English Premier League;England;Chelsea
ITA;Conti A.;ED;75;78;Italian Serie A;Italy;Milan;223329;184;76;Right;TD;;;;
BRA;Joelinton;ATT;78;84;English Premier League;England;Newcastle United;223334;186;81;Right;COC;;;;
ARG;Cecchini E.;CDC;74;83;USA Major League Soccer;Usa;Seattle Sounders FC;223498;180;77;Right;CC;;;;
BRA;Danilo;CC;75;80;French Ligue 1;France;OGC Nice;223517;183;76;Right;CDC;;;;
ESP;Mata;ATT;80;80;Spain Primera Division;Spain;Getafe CF;223578;185;79;Right;;;;;
FRA;Aguilar R.;TD;79;82;French Ligue 1;France;AS Monaco;223597;172;71;Right;ADA;;;;
SYR;Al Soma O.;ATT;78;78;Saudi Abdul L. Jameel League;Arabia;Al Ahli;223627;190;86;Right;;;;;
GER;Baumgartl T.;DC;75;80;Holland Eredivisie;Netherlands;PSV;223641;190;89;Right;TD;;;;
ESP;Fede;CDC;73;83;Spain Primera Division;Spain;Real Valladolid CF;223654;176;68;Right;CC;DC;;;
ESP;Granell;CC;75;75;Spanish Segunda Division;Spain_2;Girona FC;223682;175;70;Left;ASA;;;;
NED;Weghorst W.;ATT;81;82;German 1. Bundesliga;Germany;VfL Wolfsburg;223689;197;84;Right;;;;;
GER;Gosens R.;ES;76;79;Italian Serie A;Italy;Atalanta;223697;183;76;Left;TS;;;;
KVX;Muriqi V.;ATT;75;79;Turkish Super Lig;Turkey;Fenerbahçe SK;223710;194;86;Left;;;;;
AUT;Lainer S.;TD;77;79;German 1. Bundesliga;Germany;Borussia Mönchengladbach;223724;175;73;Right;;;;;
URU;Rodríguez J.;ATT;75;78;Mexican Liga MX;Mexico;Cruz Azul;223816;179;77;Right;AS;;;;
SRB;Milinković-Savić S.;CC;85;90;Italian Serie A;Italy;Lazio;223848;191;76;Right;COC;;;;
FRA;Rongier V.;CC;80;84;French Ligue 1;France;FC Nantes;223874;172;70;Right;COC;;;;
GER;Nübel A.;POR;75;85;German 1. Bundesliga;Germany;FC Schalke 04;223885;193;86;Right;;;;;
FRA;Bernardoni P.;POR;77;84;French Ligue 1;France;Nîmes Olympique;223898;190;78;Left;;;French Ligue 1;France;FC Girondins de Bordeaux
ESP;David Soria;POR;82;84;Spain Primera Division;Spain;Getafe CF;223952;192;85;Right;;;;;
URU;Torreira L.;CDC;82;87;English Premier League;England;Arsenal;223959;168;64;Right;CC;;;;
FRA;Lopez M.;CC;77;83;French Ligue 1;France;Olympique de Marseille;224030;167;58;Right;CDC;;;;
MNE;Marušić A.;ED;77;77;Italian Serie A;Italy;Lazio;224031;185;85;Right;;;;;
CMR;Toko-Ekambi K.;ATT;79;81;Spain Primera Division;Spain;Villarreal CF;224069;185;74;Right;ES;AS;;;
POR;André Simões;CDC;75;75;Super League Greece;Greece;AEK Athens;224075;177;74;Right;CC;;;;
ENG;Phillips K.;CDC;75;81;English League Championship;England_2;Leeds United;224081;178;72;Right;DC;;;;
MEX;Aguirre E.;ES;70;81;Mexican Liga MX;Mexico;Pachuca;224103;172;66;Right;CC;;;;
POR;Dyego Sousa;ATT;79;79;Chinese Super League;China;Shenzhen FC;224116;190;83;Right;;;;;
ESP;Borja Iglesias;ATT;83;86;Spain Primera Division;Spain;Real Betis;224179;187;86;Right;;;;;
ALG;Bensebaini R.;TS;77;81;German 1. Bundesliga;Germany;Borussia Mönchengladbach;224196;186;75;Left;DC;;;;
GUI;Kamano F.;AS;76;80;French Ligue 1;France;FC Girondins de Bordeaux;224218;175;77;Right;ES;AT;;;
DEN;Andersen J.;DC;78;86;French Ligue 1;France;Olympique Lyonnais;224221;192;90;Right;;;;;
ITA;Barella N.;CC;80;88;Italian Serie A;Italy;Inter;224232;175;68;Right;COC;;Italian Serie A;Italy;Cagliari
ARG;Pavón C.;AD;79;86;USA Major League Soccer;Usa;LA Galaxy;224254;174;78;Right;ATT;AS;;;
NOR;Ajer K.;DC;74;82;Scottish Premiership;Scotland;Celtic;224258;196;94;Right;;;;;
POR;Rúben Neves;CC;82;87;English Premier League;England;Wolverhampton Wanderers;224293;180;80;Right;;;;;
ENG;Cook L.;CC;77;84;English Premier League;England;Bournemouth;224294;175;71;Right;;;;;
ESP;Joan Jordán;CC;78;83;Spain Primera Division;Spain;Sevilla FC;224309;184;74;Right;CDC;COC;;;
ARG;Acuña M.;AS;81;81;Portuguese Liga ZON SAGRES;Portugal;Sporting CP;224334;172;69;Left;TS;;;;
ENG;Bowen J.;ED;75;83;English League Championship;England_2;Hull City;224371;175;70;Left;;;;;
COL;Gómez Andrade Y.;DC;76;77;Argentina Primera Division;Argentina;Unión de Santa Fe;224396;187;92;Right;;;;;
POR;Gonçalo Guedes;ES;83;88;Spain Primera Division;Spain;Valencia CF;224411;179;68;Right;ATT;;;;
CIV;Boga J.;ES;72;82;Italian Serie A;Italy;Sassuolo;224422;174;72;Right;ED;ATT;;;
GER;Wolf M.;TD;75;80;German 1. Bundesliga;Germany;Borussia Dortmund;224425;188;81;Right;ED;CC;;;
POR;Diogo Jota;AT;80;86;English Premier League;England;Wolverhampton Wanderers;224458;178;73;Right;AS;;;;
TUR;Çelik M.;TD;76;84;French Ligue 1;France;LOSC Lille;224490;180;78;Right;;;;;
ENG;Kent R.;AS;73;84;English Premier League;England;Liverpool;224520;172;65;Right;ES;AD;;;
GHA;Boateng E.;ATT;77;84;Chinese Super League;China;Dalian YiFang FC;224540;175;70;Right;;;;;
MEX;Pineda O.;CC;74;82;Mexican Liga MX;Mexico;Cruz Azul;224574;169;64;Right;COC;CDC;;;
CHN;Yan Junling;POR;75;78;Chinese Super League;China;Shanghai SIPG FC;224599;191;83;Right;;;;;
NGA;Aina O.;ES;75;84;Italian Serie A;Italy;Torino;224656;182;82;Right;ED;TD;;;
ESP;Bustinza;DC;76;79;Spain Primera Division;Spain;CD Leganés;224869;175;74;Right;TD;;;;
ESP;Adrián Marín;TS;72;81;Spain Primera Division;Spain;Deportivo Alavés;224921;181;73;Left;;;;;
ITA;Lasagna K.;ATT;77;78;Italian Serie A;Italy;Udinese;224933;186;80;Left;;;;;
NED;Dilrosun J.;ES;72;86;German 1. Bundesliga;Germany;Hertha BSC;224949;174;74;Left;ED;;;;
ROU;Andone F.;ATT;76;79;English Premier League;England;Brighton & Hove Albion;225018;180;78;Right;;;;;
ENG;Holgate M.;TD;75;81;English Premier League;England;Everton;225024;184;75;Right;DC;;;;
FRA;Bamba J.;ES;78;85;French Ligue 1;France;LOSC Lille;225085;175;72;Right;;;;;
ENG;Gomez J.;DC;80;88;English Premier League;England;Liverpool;225100;188;77;Right;TD;;;;
ESP;Jorge Sáenz;DC;72;82;Spain Primera Division;Spain;RC Celta;225106;192;75;Right;;;Spain Primera Division;Spain;Valencia CF
ITA;Meret A.;POR;78;89;Italian Serie A;Italy;Napoli;225116;190;83;Left;;;;;
TUN;Skhiri E.;CDC;78;82;German 1. Bundesliga;Germany;1. FC Köln;225126;185;69;Right;CC;;;;
RSA;Tau P.;AD;75;78;Belgian Jupiler Pro League;Belgium;Club Brugge KV;225144;168;65;Right;AT;AS;English Premier League;England;Brighton & Hove Albion
ESP;Vallejo;DC;77;83;English Premier League;England;Wolverhampton Wanderers;225161;184;79;Right;;;Spain Primera Division;Spain;Real Madrid
COL;Barrera J.;COC;74;83;Colombian Liga Postobon;Colombia;Atlético Nacional;225182;171;73;Left;ED;;;;
ESP;Merino;CC;79;87;Spain Primera Division;Spain;Real Sociedad;225193;186;83;Left;CDC;ES;;;
FRA;Koziello V.;CC;75;81;German 1. Bundesliga;Germany;1. FC Köln;225199;168;58;Right;CDC;;;;
ESP;Alex Berenguer;ES;77;82;Italian Serie A;Italy;Torino;225201;175;73;Right;ASA;AS;;;
CHI;Kuscevic B.;DC;73;81;Chilian Campeonato Nacional;Chile;Universidad Católica;225236;185;80;Right;;;;;
CRO;Ćaleta-Car D.;DC;76;82;French Ligue 1;France;Olympique de Marseille;225263;192;89;Right;;;;;
ARG;Fernández N.;ATT;73;81;Argentina Primera Division;Argentina;Defensa y Justicia;225289;165;66;Right;AS;;;;
URU;Velázquez E.;DC;75;81;Spanish Segunda Division;Spain_2;Rayo Vallecano;225299;185;79;Right;;;;;
GER;Amiri N.;COC;78;85;German 1. Bundesliga;Germany;Bayer 04 Leverkusen;225309;180;73;Right;CC;;;;
AUT;Laimer K.;CC;77;83;German 1. Bundesliga;Germany;RB Leipzig;225375;180;72;Right;TD;;;;
TUR;Kahveci I.;CC;76;81;Turkish Super Lig;Turkey;Medipol Basaksehir FK;225403;176;67;Left;CDC;COC;;;
ITA;Mandragora R.;CC;76;86;Italian Serie A;Italy;Udinese;225439;183;76;Left;CDC;;;;
COL;Balanta K.;CDC;71;83;Mexican Liga MX;Mexico;Club Tijuana;225502;179;73;Right;CC;;Colombian Liga Postobon;Colombia;Deportivo Cali
CIV;Bailly E.;DC;80;83;English Premier League;England;Manchester United;225508;186;77;Right;;;;;
RUS;Akhmetov I.;CC;73;85;Russian Premier League;Russia;PFC CSKA Moscow;225614;173;67;Right;COC;;;;
URU;Campaña M.;POR;78;78;Argentina Primera Division;Argentina;Independiente;225647;185;75;Right;;;;;
ARG;Rodríguez G.;CDC;77;80;Mexican Liga MX;Mexico;Club América;225659;185;80;Right;CC;;;;
RUS;Golovin A.;COC;79;85;French Ligue 1;France;AS Monaco;225663;180;69;Right;CC;;;;
ENG;Grant K.;ATT;71;82;English League Championship;England_2;Huddersfield Town;225668;183;70;Right;;;;;
MAR;Anuar;CDC;75;82;Spain Primera Division;Spain;Real Valladolid CF;225699;172;63;Right;COC;CC;;;
FRA;Diallo A.;DC;79;85;French Ligue 1;France;Paris Saint-Germain;225711;189;80;Left;TS;;;;
FRA;Augustin J.;ATT;76;83;German 1. Bundesliga;Germany;RB Leipzig;225713;177;69;Right;;;;;
ENG;Maitland-Niles A.;ADA;75;84;English Premier League;England;Arsenal;225782;177;71;Right;TD;ED;;;
ENG;Willock C.;ES;68;83;English League Championship;England_2;West Bromwich Albion;225785;178;67;Right;;;Portuguese Liga ZON SAGRES;Portugal;SL Benfica
ENG;Godfrey B.;DC;71;82;English Premier League;England;Norwich City;225793;183;74;Right;CDC;;;;
FRA;Kimpembe P.;DC;82;87;French Ligue 1;France;Paris Saint-Germain;225850;189;80;Left;;;;;
FRA;Niakhaté M.;DC;75;81;German 1. Bundesliga;Germany;1. FSV Mainz 05;225859;190;82;Left;;;;;
PAR;Domínguez C.;ES;77;80;Argentina Primera Division;Argentina;Independiente;225878;179;70;Right;AS;COC;;;
BRA;Thiago Maia;CDC;75;82;French Ligue 1;France;LOSC Lille;225945;179;79;Left;CC;;;;
GAB;Bouanga D.;ES;75;79;French Ligue 1;France;AS Saint-Étienne;225951;180;70;Right;ED;ATT;;;
NED;Bergwijn S.;AD;82;87;Holland Eredivisie;Netherlands;PSV;225953;178;78;Right;COC;AS;;;
COL;Carrascal J.;COC;69;82;Argentina Primera Division;Argentina;River Plate;225964;178;54;Right;;;;;
SCO;McKenna S.;DC;72;82;Scottish Premiership;Scotland;Aberdeen;225974;189;80;Left;;;;;
SVN;Verbič B.;ES;78;81;Ukranian Premier League;Ukraine;Dynamo Kyiv;225997;179;70;Right;ED;;;;
CIV;Assalé R.;ATT;75;80;Swiss Super League;Switzerland;BSC Young Boys;226060;167;67;Left;;;;;
EGY;Trezeguet;AS;77;79;English Premier League;England;Aston Villa;226078;179;78;Right;AD;;;;
ENG;Adams C.;ATT;74;81;English Premier League;England;Southampton;226093;178;66;Right;;;;;
ITA;Romagna F.;DC;71;81;Italian Serie A;Italy;Cagliari;226108;185;75;Right;;;;;
CIV;Pépé N.;ED;83;88;English Premier League;England;Arsenal;226110;183;73;Left;AD;ATT;;;
ESP;Marcos Llorente;CDC;80;86;Spain Primera Division;Spain;Atlético Madrid;226161;184;74;Right;;;;;
ARG;Buendía E.;ED;74;81;English Premier League;England;Norwich City;226162;170;65;Right;;;;;
FRA;Mukiele N.;DC;77;85;German 1. Bundesliga;Germany;RB Leipzig;226166;185;74;Right;TD;;;;
GER;Eggestein M.;CC;80;85;German 1. Bundesliga;Germany;SV Werder Bremen;226168;181;75;Right;COC;CDC;;;
ESP;Aritz Elustondo;DC;77;81;Spain Primera Division;Spain;Real Sociedad;226221;180;71;Right;TD;;;;
ARG;Lo Celso G.;CC;83;89;English Premier League;England;Tottenham Hotspur;226226;177;68;Left;COC;AT;Spain Primera Division;Spain;Real Betis
GER;Kehrer T.;DC;79;86;French Ligue 1;France;Paris Saint-Germain;226229;186;76;Right;TD;;;;
ESP;Fabián;CC;83;90;Italian Serie A;Italy;Napoli;226271;189;70;Left;CDC;COC;;;
PAR;Kaku;COC;75;82;USA Major League Soccer;Usa;New York Red Bulls;226376;171;68;Left;;;;;
ARG;Martínez G.;COC;78;81;USA Major League Soccer;Usa;Atlanta United;226377;172;75;Left;ES;ED;;;
ARG;Ábila R.;ATT;77;77;Argentina Primera Division;Argentina;Boca Juniors;226378;177;93;Right;;;;;
ARG;Díaz M.;POR;76;76;Argentina Primera Division;Argentina;Boca Juniors;226379;186;86;Right;;;;;
ENG;Dowell K.;COC;70;83;English League Championship;England_2;Derby County;226401;185;80;Left;;;English Premier League;England;Everton
FRA;Coco M.;ED;75;80;French Ligue 1;France;FC Nantes;226414;184;78;Right;ES;;;;
ESP;Pablo Fornals;COC;81;87;English Premier League;England;West Ham United;226456;178;67;Right;CC;ES;;;
SCO;Tierney K.;TS;76;86;English Premier League;England;Arsenal;226491;178;78;Left;;;;;
SCO;Taylor G.;TS;71;82;Scottish Premiership;Scotland;Kilmarnock;226508;174;62;Left;CC;ES;;;
GAM;Colley O.;DC;77;82;Italian Serie A;Italy;Sampdoria;226536;191;87;Right;;;;;
NED;Janssen V.;ATT;75;78;Mexican Liga MX;Mexico;Monterrey;226537;184;79;Left;;;;;
ROU;Hagi I.;COC;74;85;Belgian Jupiler Pro League;Belgium;KRC Genk;226568;180;70;Right;AS;AD;;;
CZE;Jankto J.;CC;75;84;Italian Serie A;Italy;Sampdoria;226592;180;74;Left;ES;;;;
JPN;Minamino T.;COC;75;80;Austrian Football Bundesliga;Austria;FC Red Bull Salzburg;226627;174;67;Right;ATT;ES;;;
ESP;Rubén Duarte;TS;76;81;Spain Primera Division;Spain;Deportivo Alavés;226637;180;75;Left;;;;;
NED;Bacuna J.;CC;71;81;English League Championship;England_2;Huddersfield Town;226677;178;74;Right;CDC;;;;
CMR;Onana A.;POR;82;87;Holland Eredivisie;Netherlands;Ajax;226753;187;93;Right;;;;;
ALG;Bennacer I.;CC;74;84;Italian Serie A;Italy;Milan;226754;173;64;Left;CDC;;;;
POR;Daniel Podence;ES;78;84;Super League Greece;Greece;Olympiacos CFP;226766;163;65;Right;ED;COC;;;
ESP;Diop P.;CC;74;83;Spain Primera Division;Spain;RC Celta;226773;180;68;Right;CDC;;French Ligue 1;France;Olympique Lyonnais
FRA;Fulgini A.;ED;75;82;French Ligue 1;France;Angers SCO;226789;183;71;Right;CC;AD;;;
NGA;Ndidi W.;CDC;81;84;English Premier League;England;Leicester City;226790;183;74;Right;CC;;;;
FRA;Pavard B.;DC;79;85;German 1. Bundesliga;Germany;FC Bayern München;226851;186;76;Right;TD;;;;
SEN;Thioub S.;ED;75;79;French Ligue 1;France;Angers SCO;226861;179;75;Left;AD;ES;;;
POR;Gelson Martins;ED;82;86;French Ligue 1;France;AS Monaco;227055;173;74;Right;AD;;;;
ESP;Álex Remiro;POR;76;84;Spain Primera Division;Spain;Real Sociedad;227127;191;83;Right;;;;;
COL;Borja C.;TS;75;78;Portuguese Liga ZON SAGRES;Portugal;Sporting CP;227153;180;72;Left;;;;;
FRA;Guilbert F.;TD;76;82;English Premier League;England;Aston Villa;227222;178;70;Right;ED;DC;;;
FRA;Tousart L.;CDC;78;83;French Ligue 1;France;Olympique Lyonnais;227234;185;83;Right;;;;;
ARG;Barbona D.;ED;75;81;Argentina Primera Division;Argentina;Racing Club;227274;184;81;Right;ES;;;;
ARG;Rossi A.;POR;74;82;Argentina Primera Division;Argentina;Club Atlético Lanús;227275;193;95;Right;;;;;
SRB;Dmitrović M.;POR;80;81;Spain Primera Division;Spain;SD Eibar;227290;194;94;Left;;;;;
BRA;Soares;ATT;79;79;Portuguese Liga ZON SAGRES;Portugal;FC Porto;227476;187;82;Right;;;;;
DEN;Larsen J.;ES;75;85;German 1. Bundesliga;Germany;Borussia Dortmund;227503;183;75;Right;;;;;
ESP;Melero;CDC;75;81;Spain Primera Division;Spain;Levante UD;227508;183;77;Right;CC;;;;
URU;Bentancur R.;CC;79;89;Italian Serie A;Italy;Juventus;227535;187;72;Right;;;;;
MLI;Marega M.;ATT;80;80;Portuguese Liga ZON SAGRES;Portugal;FC Porto;227536;186;83;Right;ED;;;;
SVK;Haraslín L.;ES;73;81;Polish T-Mobile Ekstraklasa;Poland;Lechia Gdansk;227562;182;71;Left;ED;;;;
GER;Mittelstädt M.;ES;73;82;German 1. Bundesliga;Germany;Hertha BSC;227647;180;71;Left;TS;;;;
GRE;Donis A.;ATT;73;81;German 2. Bundesliga;Germany_2;VfB Stuttgart;227732;178;76;Right;ED;AS;;;
ARG;Giménez G.;CC;75;75;Argentina Primera Division;Argentina;Vélez Sarsfield;227772;188;83;Left;CDC;DC;;;
USA;Pulisic C.;AS;79;86;English Premier League;England;Chelsea;227796;177;69;Right;AD;;;;
UKR;Zinchenko O.;TS;78;85;English Premier League;England;Manchester City;227813;175;64;Left;;;;;
ARG;Romero M.;ATT;69;83;Argentina Primera Division;Argentina;Vélez Sarsfield;227903;179;72;Right;;;Holland Eredivisie;Netherlands;PSV
ITA;Dalmonte N.;ES;68;81;Swiss Super League;Switzerland;FC Lugano;227918;169;73;Left;AS;;Italian Serie A;Italy;Genoa
POR;Nélson Semedo;TD;82;87;Spain Primera Division;Spain;FC Barcelona;227928;177;67;Right;;;;;
ESP;Yeray;DC;80;84;Spain Primera Division;Spain;Athletic Club de Bilbao;227950;183;78;Right;;;;;
GER;Mehlem M.;COC;72;83;German 2. Bundesliga;Germany_2;SV Darmstadt 98;227978;174;67;Right;ES;;;;
NOR;Berge S.;CDC;79;87;Belgian Jupiler Pro League;Belgium;KRC Genk;228092;195;94;Right;CC;;;;
FRA;Thuram M.;ES;75;81;German 1. Bundesliga;Germany;Borussia Mönchengladbach;228093;192;87;Right;ATT;;;;
USA;Carter-Vickers C.;DC;69;81;English League Championship;England_2;Stoke City;228174;183;92;Right;;;English Premier League;England;Tottenham Hotspur
PAR;Balbuena F.;DC;79;82;English Premier League;England;West Ham United;228229;188;85;Right;;;;;
CIV;Deli S.;DC;78;80;Belgian Jupiler Pro League;Belgium;Club Brugge KV;228236;192;86;Left;;;;;
ITA;Pellegrini L.;CC;79;87;Italian Serie A;Italy;Roma;228251;186;77;Right;COC;CDC;;;
ENG;Holding R.;DC;76;83;English Premier League;England;Arsenal;228295;189;75;Right;;;;;
ESP;Pedraza;ES;76;81;Spain Primera Division;Spain;Real Betis;228302;184;73;Left;TS;ASA;Spain Primera Division;Spain;Villarreal CF
ENG;Choudhury H.;CDC;74;83;English Premier League;England;Leicester City;228332;178;64;Right;CC;;;;
AUT;Grillitsch F.;CC;79;83;German 1. Bundesliga;Germany;TSG 1899 Hoffenheim;228336;187;77;Right;CDC;;;;
POL;Grabara K.;POR;64;81;English League Championship;England_2;Huddersfield Town;228383;190;80;Right;;;English Premier League;England;Liverpool
SEN;Cissé P.;DC;74;81;Super League Greece;Greece;Olympiacos CFP;228386;197;90;Right;;;;;
ITA;Audero E.;POR;77;87;Italian Serie A;Italy;Sampdoria;228413;192;83;Right;;;;;
BRA;Matheus Pereira;ED;76;82;English League Championship;England_2;West Bromwich Albion;228414;175;74;Left;ES;AD;Portuguese Liga ZON SAGRES;Portugal;Sporting CP
